"","Symbol","ensembl_id","top50","max_PropZero","PropZero_filter","rank_invar","Gene Type","t"
"303","AL031281.2","ENSG00000271840",FALSE,NA,FALSE,NA,NA,8.43311753440966
"304","WNT4","ENSG00000162552",FALSE,NA,FALSE,NA,NA,13.2737057693876
"305","ZBTB40","ENSG00000184677",TRUE,1,FALSE,NA,NA,62.9928394476084
"306","EPHA8","ENSG00000070886",FALSE,NA,FALSE,NA,NA,22.9133631104398
"307","C1QA","ENSG00000173372",FALSE,NA,FALSE,NA,NA,14.6961242222338
"308","C1QC","ENSG00000159189",FALSE,NA,FALSE,NA,NA,18.3470882193758
"309","C1QB","ENSG00000173369",FALSE,NA,FALSE,NA,NA,20.6016277421424
"310","EPHB2","ENSG00000133216",TRUE,1,FALSE,NA,NA,92.5709879014146
"311","TEX46","ENSG00000227868",FALSE,NA,FALSE,NA,NA,17.5121172686766
"312","KDM1A","ENSG00000004487",TRUE,0.893939393939394,FALSE,NA,NA,118.213885060854
"313","AL031428.1","ENSG00000240553",TRUE,0.985361842105263,FALSE,NA,NA,47.3890318723202
"314","LUZP1","ENSG00000169641",TRUE,0.97073748308525,FALSE,NA,NA,115.463557630494
"315","HTR1D","ENSG00000179546",FALSE,NA,FALSE,NA,NA,13.0008325698726
"316","LINC01355","ENSG00000261326",TRUE,1,FALSE,NA,NA,49.5061908521628
"317","AL109936.6","ENSG00000284726",FALSE,NA,FALSE,NA,NA,19.6143041730798
"318","HNRNPR","ENSG00000125944",TRUE,0.736572890025575,TRUE,284,NA,112.914301648885
"319","ZNF436","ENSG00000125945",FALSE,NA,FALSE,NA,NA,30.5183075761087
"320","ZNF436-AS1","ENSG00000249087",FALSE,NA,FALSE,NA,NA,33.6555826118892
"321","TCEA3","ENSG00000204219",FALSE,NA,FALSE,NA,NA,28.7099812991625
"322","ASAP3","ENSG00000088280",TRUE,1,FALSE,NA,NA,40.669892726448
"323","ID3","ENSG00000117318",FALSE,NA,FALSE,NA,NA,3.28479588780781
"324","MDS2","ENSG00000197880",FALSE,NA,FALSE,NA,NA,17.2159719776999
"325","RPL11","ENSG00000142676",TRUE,0.882198952879581,FALSE,NA,NA,46.5882751220669
"326","ELOA","ENSG00000011007",TRUE,0.935567010309278,FALSE,NA,NA,49.2816784301821
"327","ELOA-AS1","ENSG00000236810",TRUE,0.9375,FALSE,NA,NA,75.7295346060001
"328","PITHD1","ENSG00000057757",TRUE,0.97,FALSE,NA,NA,62.6316182641149
"329","LYPLA2","ENSG00000011009",FALSE,NA,FALSE,NA,NA,36.127355391633
"330","GALE","ENSG00000117308",FALSE,NA,FALSE,NA,NA,40.6557349103198
"331","HMGCL","ENSG00000117305",TRUE,0.954545454545455,FALSE,NA,NA,59.5301956376985
"332","FUCA1","ENSG00000179163",TRUE,0.99,FALSE,NA,NA,39.393371206879
"333","CNR2","ENSG00000188822",FALSE,NA,FALSE,NA,NA,15.6621143193381
"334","PNRC2","ENSG00000189266",TRUE,0.96875,FALSE,NA,NA,40.7835794647093
"335","SRSF10","ENSG00000188529",TRUE,0.787878787878788,FALSE,NA,NA,109.680088017658
"336","AL591178.1","ENSG00000225315",FALSE,NA,FALSE,NA,NA,10.1784226776083
"337","MYOM3","ENSG00000142661",FALSE,NA,FALSE,NA,NA,7.85874892215685
"338","IFNLR1","ENSG00000185436",FALSE,NA,FALSE,NA,NA,25.9591424683235
"339","AL590683.1","ENSG00000230023",FALSE,NA,FALSE,NA,NA,14.3620523791268
"340","AL138902.1","ENSG00000232298",FALSE,NA,FALSE,NA,NA,7.21599125483247
"341","GRHL3","ENSG00000158055",FALSE,NA,FALSE,NA,NA,8.78442134979576
"342","STPG1","ENSG00000001460",TRUE,1,FALSE,NA,NA,50.2292994177477
"343","NIPAL3","ENSG00000001461",TRUE,0.96875,FALSE,NA,NA,90.7111608988334
"344","RCAN3","ENSG00000117602",TRUE,1,FALSE,NA,NA,37.2918634347207
"345","AL445686.2","ENSG00000264443",FALSE,NA,FALSE,NA,NA,9.37314105851474
"346","NCMAP","ENSG00000184454",FALSE,NA,FALSE,NA,NA,21.5872361134237
"347","SRRM1","ENSG00000133226",TRUE,0.833333333333333,FALSE,NA,NA,100.662978844606
"348","CLIC4","ENSG00000169504",TRUE,0.96969696969697,FALSE,NA,NA,74.8137134588939
"349","RUNX3","ENSG00000020633",FALSE,NA,FALSE,NA,NA,6.48688827154034
"350","AL050344.1","ENSG00000233755",FALSE,NA,FALSE,NA,NA,10.520604632105
"351","SYF2","ENSG00000117614",TRUE,0.953752181500873,FALSE,NA,NA,43.9308675025679
"352","RSRP1","ENSG00000117616",TRUE,0.548387096774194,TRUE,372,NA,168.43583932723
"353","AL031432.3","ENSG00000272432",FALSE,NA,FALSE,NA,NA,9.88568329316301
"354","RHD","ENSG00000187010",FALSE,NA,FALSE,NA,NA,31.1712364200403
"355","TMEM50A","ENSG00000183726",TRUE,0.917525773195876,FALSE,NA,NA,81.376459139165
"356","RHCE","ENSG00000188672",FALSE,NA,FALSE,NA,NA,37.1646654028791
"357","MACO1","ENSG00000204178",TRUE,0.804347826086957,FALSE,NA,NA,128.689928124811
"358","LDLRAP1","ENSG00000157978",TRUE,0.996427326594632,FALSE,NA,NA,44.7698538127448
"359","AL606491.1","ENSG00000225643",FALSE,NA,FALSE,NA,NA,11.496783918751
"360","MAN1C1","ENSG00000117643",TRUE,1,FALSE,NA,NA,98.8282347684914
"361","AL031280.1","ENSG00000233478",FALSE,NA,FALSE,NA,NA,26.752671050819
"362","SELENON","ENSG00000162430",FALSE,NA,FALSE,NA,NA,40.8507613222561
"363","AL020996.2","ENSG00000255054",FALSE,NA,FALSE,NA,NA,8.37994813380353
"364","AL020996.1","ENSG00000228172",FALSE,NA,FALSE,NA,NA,17.6940747772478
"365","MTFR1L","ENSG00000117640",TRUE,1,FALSE,NA,NA,56.1274673076803
"366","AUNIP","ENSG00000127423",FALSE,NA,FALSE,NA,NA,26.2698821853021
"367","AL033528.2","ENSG00000236528",FALSE,NA,FALSE,NA,NA,19.3607043991056
"368","PAQR7","ENSG00000182749",TRUE,1,FALSE,NA,NA,46.1615338962528
"369","STMN1","ENSG00000117632",TRUE,0.98,FALSE,NA,NA,79.0556152634735
"370","PAFAH2","ENSG00000158006",TRUE,1,FALSE,NA,NA,48.3303792820852
"371","EXTL1","ENSG00000158008",FALSE,NA,FALSE,NA,NA,46.3813174413574
"372","SLC30A2","ENSG00000158014",FALSE,NA,FALSE,NA,NA,6.0999539573213
"373","TRIM63","ENSG00000158022",FALSE,NA,FALSE,NA,NA,7.83963554993358
"374","PDIK1L","ENSG00000175087",TRUE,0.967741935483871,FALSE,NA,NA,51.3500194270298
"375","FAM110D","ENSG00000197245",FALSE,NA,FALSE,NA,NA,7.71377314775421
"376","ZNF593","ENSG00000142684",FALSE,NA,FALSE,NA,NA,15.7500814755789
"377","CNKSR1","ENSG00000142675",FALSE,NA,FALSE,NA,NA,26.7696722275764
"378","CEP85","ENSG00000130695",TRUE,1,FALSE,NA,NA,74.9109872372322
"379","SH3BGRL3","ENSG00000142669",FALSE,NA,FALSE,NA,NA,33.6228445896209
"380","UBXN11","ENSG00000158062",FALSE,NA,FALSE,NA,NA,47.5409782435536
"381","CD52","ENSG00000169442",FALSE,NA,FALSE,NA,NA,8.80807792123383
"382","CRYBG2","ENSG00000176092",FALSE,NA,FALSE,NA,NA,10.5622859904974
"383","DHDDS","ENSG00000117682",TRUE,0.939393939393939,FALSE,NA,NA,87.4282923144334
"384","AL513365.2","ENSG00000225891",FALSE,NA,FALSE,NA,NA,15.429172098129
"385","HMGN2","ENSG00000198830",TRUE,0.967741935483871,FALSE,NA,NA,56.0660936573798
"386","RPS6KA1","ENSG00000117676",TRUE,1,FALSE,NA,NA,29.99487893044
"387","ARID1A","ENSG00000117713",TRUE,0.53,TRUE,271,NA,140.769259409545
"388","PIGV","ENSG00000060642",FALSE,NA,FALSE,NA,NA,30.8603511263694
"389","ZDHHC18","ENSG00000204160",TRUE,1,FALSE,NA,NA,75.9232182615771
"390","GPN2","ENSG00000142751",TRUE,0.967741935483871,FALSE,NA,NA,55.633652705311
"391","GPATCH3","ENSG00000198746",FALSE,NA,FALSE,NA,NA,33.2984274997434
"392","NUDC","ENSG00000090273",TRUE,1,FALSE,NA,NA,71.4068880735688
"393","TRNP1","ENSG00000253368",FALSE,NA,FALSE,NA,NA,43.8157268962435
"394","TENT5B","ENSG00000158246",FALSE,NA,FALSE,NA,NA,3.57256919636095
"395","SLC9A1","ENSG00000090020",TRUE,0.96875,FALSE,NA,NA,68.564661509712
"396","AL590640.1","ENSG00000224311",FALSE,NA,FALSE,NA,NA,13.7488930129965
"397","WDTC1","ENSG00000142784",TRUE,0.81304537521815,FALSE,NA,NA,82.5687722711242
"398","TMEM222","ENSG00000186501",TRUE,0.96875,FALSE,NA,NA,58.8339314998113
"399","SYTL1","ENSG00000142765",FALSE,NA,FALSE,NA,NA,9.79029809677099
"400","MAP3K6","ENSG00000142733",FALSE,NA,FALSE,NA,NA,12.4522407886297
"401","GPR3","ENSG00000181773",FALSE,NA,FALSE,NA,NA,15.6005087558399
"402","WASF2","ENSG00000158195",TRUE,0.651551312649165,TRUE,647,NA,105.290618108404
"403","FO393419.2","ENSG00000241169",FALSE,NA,FALSE,NA,NA,10.486286728076
"404","BX293535.1","ENSG00000237429",FALSE,NA,FALSE,NA,NA,7.15297569967919
"405","AHDC1","ENSG00000126705",TRUE,0.938771769019248,FALSE,NA,NA,103.505939943378
"406","FGR","ENSG00000000938",FALSE,NA,FALSE,NA,NA,8.40052087769477
"407","IFI6","ENSG00000126709",FALSE,NA,FALSE,NA,NA,33.7537422232294
"408","AL445490.1","ENSG00000225886",FALSE,NA,FALSE,NA,NA,10.9602247782888
"409","FAM76A","ENSG00000009780",TRUE,0.96875,FALSE,NA,NA,74.2611194265282
"410","STX12","ENSG00000117758",TRUE,0.878787878787879,FALSE,NA,NA,122.894967157782
"411","PPP1R8","ENSG00000117751",TRUE,0.954545454545455,FALSE,NA,NA,60.541088295883
"412","THEMIS2","ENSG00000130775",FALSE,NA,FALSE,NA,NA,26.4434354009731
"413","RPA2","ENSG00000117748",TRUE,0.967741935483871,FALSE,NA,NA,53.6386247094508
"414","SMPDL3B","ENSG00000130768",FALSE,NA,FALSE,NA,NA,10.2489287192296
"415","AL512288.1","ENSG00000227050",FALSE,NA,FALSE,NA,NA,11.6336955442493
"416","XKR8","ENSG00000158156",FALSE,NA,FALSE,NA,NA,21.0005313005475
"417","EYA3","ENSG00000158161",TRUE,0.806451612903226,FALSE,NA,NA,126.5185250947
"418","PTAFR","ENSG00000169403",TRUE,1,FALSE,NA,NA,28.166599809243
"419","DNAJC8","ENSG00000126698",TRUE,0.984848484848485,FALSE,NA,NA,66.4203230421765
"420","ATP5IF1","ENSG00000130770",TRUE,0.96875,FALSE,NA,NA,54.641106393497
"421","AL353622.1","ENSG00000270605",FALSE,NA,FALSE,NA,NA,18.7568071369742
"422","SESN2","ENSG00000130766",FALSE,NA,FALSE,NA,NA,34.7087750067401
"423","MED18","ENSG00000130772",FALSE,NA,FALSE,NA,NA,18.6332696703771
"424","PHACTR4","ENSG00000204138",TRUE,0.681818181818182,TRUE,200,NA,134.103723493708
"425","RCC1","ENSG00000180198",TRUE,1,FALSE,NA,NA,54.4063017404971
"426","TRNAU1AP","ENSG00000180098",TRUE,0.884020618556701,FALSE,NA,NA,81.6317819371295
"427","SNHG12","ENSG00000197989",FALSE,NA,FALSE,NA,NA,37.4749073487521
"428","TAF12","ENSG00000120656",TRUE,0.954545454545455,FALSE,NA,NA,55.716971057412
"429","RAB42","ENSG00000188060",FALSE,NA,FALSE,NA,NA,9.02020140880548
"430","LINC01715","ENSG00000229388",FALSE,NA,FALSE,NA,NA,19.470329408705
"431","AL360012.1","ENSG00000270103",FALSE,NA,FALSE,NA,NA,8.86042310196856
"432","GMEB1","ENSG00000162419",TRUE,0.9375,FALSE,NA,NA,58.2860004032924
"433","YTHDF2","ENSG00000198492",TRUE,0.903225806451613,FALSE,NA,NA,75.6533186943696
"434","OPRD1","ENSG00000116329",TRUE,1,FALSE,NA,NA,49.5770280529115
"435","AL009181.1","ENSG00000233427",FALSE,NA,FALSE,NA,NA,10.1549136642308
"436","EPB41","ENSG00000159023",TRUE,0.962618403247632,FALSE,NA,NA,70.4428323841207
"437","TMEM200B","ENSG00000253304",FALSE,NA,FALSE,NA,NA,10.7704042077716
"438","AL357500.1","ENSG00000225750",FALSE,NA,FALSE,NA,NA,10.0519470284169
"439","SRSF4","ENSG00000116350",TRUE,0.629363001745201,TRUE,836,NA,127.812303564217
"440","MECR","ENSG00000116353",TRUE,0.940721649484536,FALSE,NA,NA,83.1201721183765
"441","PTPRU","ENSG00000060656",TRUE,1,FALSE,NA,NA,29.367350986101
"442","LINC01756","ENSG00000230523",FALSE,NA,FALSE,NA,NA,12.5558684398689
"443","AL645944.2","ENSG00000284676",FALSE,NA,FALSE,NA,NA,5.03871353642729
"444","MATN1","ENSG00000162510",FALSE,NA,FALSE,NA,NA,9.16583391396015
"445","MATN1-AS1","ENSG00000186056",FALSE,NA,FALSE,NA,NA,16.9862095097343
"446","LAPTM5","ENSG00000162511",TRUE,1,FALSE,NA,NA,26.7602285475512
"447","AL137027.1","ENSG00000229607",FALSE,NA,FALSE,NA,NA,8.44620920333235
"448","LINC01778","ENSG00000223382",FALSE,NA,FALSE,NA,NA,7.62747849593437
"449","SDC3","ENSG00000162512",TRUE,1,FALSE,NA,NA,78.0270626049075
"450","PUM1","ENSG00000134644",TRUE,0.484293193717277,TRUE,404,NA,160.990269254297
"451","NKAIN1","ENSG00000084628",TRUE,1,FALSE,NA,NA,30.8223419979059
"452","SNRNP40","ENSG00000060688",TRUE,0.91,FALSE,NA,NA,90.7464395089958
"453","ZCCHC17","ENSG00000121766",TRUE,0.878865979381443,FALSE,NA,NA,112.512648635242
"454","AL451070.1","ENSG00000229044",FALSE,NA,FALSE,NA,NA,28.6075684934273
"455","FABP3","ENSG00000121769",FALSE,NA,FALSE,NA,NA,39.1522148343781
"456","SERINC2","ENSG00000168528",FALSE,NA,FALSE,NA,NA,13.7553273148041
"457","HCRTR1","ENSG00000121764",FALSE,NA,FALSE,NA,NA,8.05707260715617
"458","PEF1","ENSG00000162517",TRUE,0.971938775510204,FALSE,NA,NA,43.3266463634577
"459","AC114488.2","ENSG00000235790",FALSE,NA,FALSE,NA,NA,12.9788990754437
"460","COL16A1","ENSG00000084636",TRUE,1,FALSE,NA,NA,61.7643630528299
"461","ADGRB2","ENSG00000121753",TRUE,1,FALSE,NA,NA,81.652536527825
"462","SPOCD1","ENSG00000134668",FALSE,NA,FALSE,NA,NA,20.475711738274
"463","AL354919.1","ENSG00000203620",FALSE,NA,FALSE,NA,NA,8.34923678149571
"464","AL136115.2","ENSG00000269967",FALSE,NA,FALSE,NA,NA,31.3510281442455
"465","PTP4A2","ENSG00000184007",TRUE,0.933847850055127,FALSE,NA,NA,78.7837051822594
"466","AL136115.3","ENSG00000284702",FALSE,NA,FALSE,NA,NA,14.3540399002093
"467","KHDRBS1","ENSG00000121774",TRUE,0.713554987212276,TRUE,435,NA,119.478738123437
"468","AL445248.1","ENSG00000203325",FALSE,NA,FALSE,NA,NA,31.9713751586014
"469","TMEM39B","ENSG00000121775",TRUE,0.984848484848485,FALSE,NA,NA,75.1311687742482
"470","KPNA6","ENSG00000025800",TRUE,0.757575757575758,FALSE,NA,NA,122.522156596262
"471","TXLNA","ENSG00000084652",TRUE,0.96875,FALSE,NA,NA,56.2619877274958
"472","CCDC28B","ENSG00000160050",FALSE,NA,FALSE,NA,NA,21.662558568522
"473","AL049795.1","ENSG00000224066",FALSE,NA,FALSE,NA,NA,23.9171829650019
"474","IQCC","ENSG00000160051",FALSE,NA,FALSE,NA,NA,16.6001935413675
"475","DCDC2B","ENSG00000222046",FALSE,NA,FALSE,NA,NA,20.7375486727181
"476","TMEM234","ENSG00000160055",FALSE,NA,FALSE,NA,NA,47.764996863821
"477","EIF3I","ENSG00000084623",TRUE,1,FALSE,NA,NA,39.0935837466338
"478","FAM167B","ENSG00000183615",FALSE,NA,FALSE,NA,NA,4.65550357024356
"479","LCK","ENSG00000182866",FALSE,NA,FALSE,NA,NA,10.6195814913619
"480","HDAC1","ENSG00000116478",TRUE,0.903225806451613,FALSE,NA,NA,48.7630597128356
"481","MARCKSL1","ENSG00000175130",TRUE,1,FALSE,NA,NA,72.3632019397811
"482","TSSK3","ENSG00000162526",FALSE,NA,FALSE,NA,NA,34.6750796071086
"483","FAM229A","ENSG00000225828",FALSE,NA,FALSE,NA,NA,16.6056657749013
"484","BSDC1","ENSG00000160058",TRUE,0.84375,FALSE,NA,NA,94.8735648896928
"485","AL033529.1","ENSG00000254553",FALSE,NA,FALSE,NA,NA,29.5313110555424
"486","ZBTB8A","ENSG00000160062",FALSE,NA,FALSE,NA,NA,26.1418945468992
"487","ZBTB8OS","ENSG00000176261",TRUE,0.787878787878788,FALSE,NA,NA,120.61413766694
"488","RBBP4","ENSG00000162521",TRUE,0.803030303030303,FALSE,NA,NA,109.018517326101
"489","SYNC","ENSG00000162520",TRUE,1,FALSE,NA,NA,42.7252891475589
"490","AC114489.1","ENSG00000224409",FALSE,NA,FALSE,NA,NA,8.73674143790418
"491","KIAA1522","ENSG00000162522",FALSE,NA,FALSE,NA,NA,45.4055934774993
"492","YARS","ENSG00000134684",TRUE,0.935483870967742,FALSE,NA,NA,98.6449670572365
"493","S100PBP","ENSG00000116497",TRUE,0.712121212121212,TRUE,96,NA,119.154144443243
"494","FNDC5","ENSG00000160097",FALSE,NA,FALSE,NA,NA,37.0129029291692
"495","HPCA","ENSG00000121905",TRUE,1,FALSE,NA,NA,45.1378172876107
"496","TMEM54","ENSG00000121900",FALSE,NA,FALSE,NA,NA,17.0686537140949
"497","RNF19B","ENSG00000116514",TRUE,0.956151832460733,FALSE,NA,NA,56.0324580942227
"498","AL020995.1","ENSG00000236065",FALSE,NA,FALSE,NA,NA,31.4861812770911
"499","AK2","ENSG00000004455",TRUE,0.967741935483871,FALSE,NA,NA,77.7217903606476
"500","AZIN2","ENSG00000142920",TRUE,1,FALSE,NA,NA,87.7890043920616
"501","TRIM62","ENSG00000116525",TRUE,0.954545454545455,FALSE,NA,NA,58.9354272898833
"502","AL662907.3","ENSG00000284721",FALSE,NA,FALSE,NA,NA,25.4091673820802
"503","ZNF362","ENSG00000160094",TRUE,0.893324607329843,FALSE,NA,NA,76.6048482975758
"504","A3GALT2","ENSG00000184389",FALSE,NA,FALSE,NA,NA,19.3527256597104
"505","AL513327.1","ENSG00000225313",FALSE,NA,FALSE,NA,NA,28.2300589956659
"506","PHC2","ENSG00000134686",TRUE,0.909090909090909,FALSE,NA,NA,144.915320146745
"507","AL513327.2","ENSG00000233246",FALSE,NA,FALSE,NA,NA,19.8311857427952
"508","ZSCAN20","ENSG00000121903",FALSE,NA,FALSE,NA,NA,29.9984029281424
"509","CSMD2","ENSG00000121904",TRUE,1,FALSE,NA,NA,130.958546630775
"510","C1orf94","ENSG00000142698",FALSE,NA,FALSE,NA,NA,16.6724754078685
"511","SMIM12","ENSG00000163866",TRUE,0.954545454545455,FALSE,NA,NA,90.8416662489309
"512","DLGAP3","ENSG00000116544",TRUE,1,FALSE,NA,NA,102.899535398584
"513","AC114490.3","ENSG00000284773",FALSE,NA,FALSE,NA,NA,37.7895603816285
"514","ZMYM6","ENSG00000163867",FALSE,NA,FALSE,NA,NA,12.0502210063946
"515","ZMYM1","ENSG00000197056",TRUE,0.909090909090909,FALSE,NA,NA,60.3793273351579
"516","AL590434.1","ENSG00000284640",FALSE,NA,FALSE,NA,NA,12.9522785780998
"517","SFPQ","ENSG00000116560",TRUE,0.67741935483871,TRUE,804,NA,184.853676362973
"518","ZMYM4","ENSG00000146463",TRUE,0.772727272727273,FALSE,NA,NA,160.599865270483
"519","ZMYM4-AS1","ENSG00000227409",FALSE,NA,FALSE,NA,NA,21.2937314461343
"520","KIAA0319L","ENSG00000142687",TRUE,0.742424242424242,TRUE,479,NA,154.509491817541
"521","NCDN","ENSG00000020129",TRUE,1,FALSE,NA,NA,70.7721404059484
"522","AC004865.2","ENSG00000239636",FALSE,NA,FALSE,NA,NA,19.9695798972611
"523","TFAP2E","ENSG00000116819",TRUE,1,FALSE,NA,NA,63.421151066926
"524","PSMB2","ENSG00000126067",TRUE,1,FALSE,NA,NA,79.658389725268
"525","C1orf216","ENSG00000142686",TRUE,1,FALSE,NA,NA,44.0275734163447
"526","CLSPN","ENSG00000092853",FALSE,NA,FALSE,NA,NA,21.5732291459163
"527","AGO4","ENSG00000134698",TRUE,0.803030303030303,FALSE,NA,NA,127.698340937936
"528","AGO1","ENSG00000092847",TRUE,0.935483870967742,FALSE,NA,NA,112.504028863065
"529","AGO3","ENSG00000126070",TRUE,0.636363636363636,TRUE,378,NA,179.716408176754
"530","AL138787.2","ENSG00000271554",FALSE,NA,FALSE,NA,NA,29.8701995586219
"531","TEKT2","ENSG00000092850",FALSE,NA,FALSE,NA,NA,9.31871389236986
"532","ADPRHL2","ENSG00000116863",TRUE,0.97,FALSE,NA,NA,39.3496598504666
"533","COL8A2","ENSG00000171812",FALSE,NA,FALSE,NA,NA,13.2040826817421
"534","TRAPPC3","ENSG00000054116",TRUE,1,FALSE,NA,NA,64.8474974713766
"535","MAP7D1","ENSG00000116871",TRUE,0.935483870967742,FALSE,NA,NA,85.6383292850513
"536","THRAP3","ENSG00000054118",TRUE,0.676265270506108,TRUE,652,NA,122.829473691403
"537","SH3D21","ENSG00000214193",FALSE,NA,FALSE,NA,NA,30.0152385823078
"538","AL591845.1","ENSG00000116883",FALSE,NA,FALSE,NA,NA,49.6590292477558
"539","STK40","ENSG00000196182",TRUE,0.898258478460128,FALSE,NA,NA,85.6801764553692
"540","LSM10","ENSG00000181817",FALSE,NA,FALSE,NA,NA,30.9361508030175
"541","OSCP1","ENSG00000116885",TRUE,1,FALSE,NA,NA,63.9123626533966
"542","MRPS15","ENSG00000116898",TRUE,1,FALSE,NA,NA,42.0282673187497
"543","CSF3R","ENSG00000119535",TRUE,1,FALSE,NA,NA,26.2621658520036
"544","AL596257.1","ENSG00000284705",FALSE,NA,FALSE,NA,NA,7.64788277053435
"545","GRIK3","ENSG00000163873",TRUE,1,FALSE,NA,NA,35.333004223238
"546","AL353604.1","ENSG00000223944",FALSE,NA,FALSE,NA,NA,30.5396272052186
"547","LINC01137","ENSG00000233621",FALSE,NA,FALSE,NA,NA,27.7385751245459
"548","MEAF6","ENSG00000163875",TRUE,0.967741935483871,FALSE,NA,NA,87.0133694222859
"549","SNIP1","ENSG00000163877",TRUE,0.969072164948454,FALSE,NA,NA,49.2647041445964
"550","DNALI1","ENSG00000163879",FALSE,NA,FALSE,NA,NA,28.5846531962868
"551","GNL2","ENSG00000134697",TRUE,0.95,FALSE,NA,NA,43.4197932106975
"552","C1orf109","ENSG00000116922",FALSE,NA,FALSE,NA,NA,42.6223585067436
"553","CDCA8","ENSG00000134690",FALSE,NA,FALSE,NA,NA,18.3299444494456
"554","EPHA10","ENSG00000183317",TRUE,1,FALSE,NA,NA,77.4922710425041
"555","MANEAL","ENSG00000185090",FALSE,NA,FALSE,NA,NA,42.5340463007335
"556","YRDC","ENSG00000196449",FALSE,NA,FALSE,NA,NA,23.8697276343449
"557","C1orf122","ENSG00000197982",TRUE,1,FALSE,NA,NA,53.160882931334
"558","MTF1","ENSG00000188786",TRUE,0.967741935483871,FALSE,NA,NA,73.1263476187224
"559","AL929472.2","ENSG00000230955",FALSE,NA,FALSE,NA,NA,30.8614987078584
"560","INPP5B","ENSG00000204084",TRUE,0.84375,FALSE,NA,NA,90.316151941659
"561","SF3A3","ENSG00000183431",TRUE,0.927137870855148,FALSE,NA,NA,65.7488639738973
"562","FHL3","ENSG00000183386",FALSE,NA,FALSE,NA,NA,15.5395882826857
"563","UTP11","ENSG00000183520",FALSE,NA,FALSE,NA,NA,38.66545194604
"564","POU3F1","ENSG00000185668",FALSE,NA,FALSE,NA,NA,24.3107165127589
"565","AL139158.2","ENSG00000224592",TRUE,1,FALSE,NA,NA,54.8869067332867
"566","LINC01685","ENSG00000238063",FALSE,NA,FALSE,NA,NA,8.51377796570458
"567","AL354702.2","ENSG00000284632",FALSE,NA,FALSE,NA,NA,20.2789453193076
"568","RRAGC","ENSG00000116954",TRUE,1,FALSE,NA,NA,48.3576540822417
"569","AL139260.1","ENSG00000228436",TRUE,0.954545454545455,FALSE,NA,NA,125.244151818075
"570","RHBDL2","ENSG00000158315",TRUE,0.978316326530612,FALSE,NA,NA,63.3766881830861
"571","AKIRIN1","ENSG00000174574",TRUE,0.90625,FALSE,NA,NA,99.6759420743766
"572","NDUFS5","ENSG00000168653",TRUE,1,FALSE,NA,NA,46.3391281909133
"573","MACF1","ENSG00000127603",TRUE,0.15625,TRUE,874,NA,239.196817886047
"574","AL442071.1","ENSG00000226438",FALSE,NA,FALSE,NA,NA,19.3769119756232
"575","BMP8A","ENSG00000183682",FALSE,NA,FALSE,NA,NA,42.7397782015676
"576","PABPC4","ENSG00000090621",TRUE,0.924242424242424,FALSE,NA,NA,49.3064174530923
"577","AL365277.1","ENSG00000228060",FALSE,NA,FALSE,NA,NA,6.45252379598051
"578","HEYL","ENSG00000163909",FALSE,NA,FALSE,NA,NA,16.8993192435903
"579","NT5C1A","ENSG00000116981",FALSE,NA,FALSE,NA,NA,17.2473572945185
"580","HPCAL4","ENSG00000116983",TRUE,1,FALSE,NA,NA,70.4333797499942
"581","PPIE","ENSG00000084072",TRUE,1,FALSE,NA,NA,56.8204556328458
"582","BMP8B","ENSG00000116985",FALSE,NA,FALSE,NA,NA,22.1804354468809
"583","AL033527.5","ENSG00000284719",FALSE,NA,FALSE,NA,NA,30.0340334477769
"584","AL033527.4","ENSG00000284678",FALSE,NA,FALSE,NA,NA,13.3838043100503
"585","TRIT1","ENSG00000043514",TRUE,0.954545454545455,FALSE,NA,NA,94.3555305576583
"586","MYCL","ENSG00000116990",FALSE,NA,FALSE,NA,NA,7.46299285724327
"587","MFSD2A","ENSG00000168389",FALSE,NA,FALSE,NA,NA,31.286862574589
"588","CAP1","ENSG00000131236",TRUE,0.896361631753032,FALSE,NA,NA,81.8077522304062
"589","PPT1","ENSG00000131238",TRUE,1,FALSE,NA,NA,71.3614122258012
"590","RLF","ENSG00000117000",TRUE,0.592071611253197,TRUE,848,NA,140.635045854499
"591","TMCO2","ENSG00000188800",FALSE,NA,FALSE,NA,NA,8.85396782789283
"592","AL050341.2","ENSG00000259943",FALSE,NA,FALSE,NA,NA,28.8116116690948
"593","ZMPSTE24","ENSG00000084073",TRUE,0.935483870967742,FALSE,NA,NA,71.8656862372694
"594","COL9A2","ENSG00000049089",TRUE,1,FALSE,NA,NA,51.4926930779647
"595","SMAP2","ENSG00000084070",TRUE,0.903225806451613,FALSE,NA,NA,126.613325484746
"596","AL031985.4","ENSG00000284677",FALSE,NA,FALSE,NA,NA,20.8699176180807
"597","ZFP69B","ENSG00000187801",TRUE,1,FALSE,NA,NA,56.3882093765898
"598","ZFP69","ENSG00000187815",FALSE,NA,FALSE,NA,NA,34.5438265963863
"599","AL603839.3","ENSG00000238287",TRUE,0.935483870967742,FALSE,NA,NA,74.0618077499326
"600","EXO5","ENSG00000164002",FALSE,NA,FALSE,NA,NA,31.188889406658
"601","ZNF684","ENSG00000117010",TRUE,0.96969696969697,FALSE,NA,NA,45.7309229397754
"602","RIMS3","ENSG00000117016",TRUE,1,FALSE,NA,NA,71.8619870781716
"603","AL031289.1","ENSG00000237899",FALSE,NA,FALSE,NA,NA,19.7879604335645
"604","NFYC-AS1","ENSG00000272145",FALSE,NA,FALSE,NA,NA,19.439537721843
