"","Symbol","ensembl_id","top50","PropZero_filter","rank_invar"
"5296","LCORL","ENSG00000178177",TRUE,FALSE,NA
"5297","LINC02438","ENSG00000248238",FALSE,FALSE,NA
"5298","AC024230.1","ENSG00000248515",TRUE,FALSE,NA
"5299","SLIT2","ENSG00000145147",TRUE,FALSE,NA
"5300","PACRGL","ENSG00000163138",TRUE,FALSE,NA
"5301","KCNIP4","ENSG00000185774",TRUE,FALSE,NA
"5302","AC097505.1","ENSG00000272995",FALSE,FALSE,NA
"5303","AC110296.1","ENSG00000250243",FALSE,FALSE,NA
"5304","AC096576.3","ENSG00000250092",FALSE,FALSE,NA
"5305","AC096576.2","ENSG00000248343",FALSE,FALSE,NA
"5306","AC096719.1","ENSG00000250039",TRUE,FALSE,NA
"5307","ADGRA3","ENSG00000152990",TRUE,FALSE,NA
"5308","AC097512.1","ENSG00000248837",FALSE,FALSE,NA
"5309","AC114912.1","ENSG00000249645",FALSE,FALSE,NA
"5310","AC092440.1","ENSG00000249547",FALSE,FALSE,NA
"5311","AC093607.1","ENSG00000250137",TRUE,FALSE,NA
"5312","PPARGC1A","ENSG00000109819",TRUE,FALSE,NA
"5313","AC092834.1","ENSG00000249453",FALSE,FALSE,NA
"5314","DHX15","ENSG00000109606",TRUE,TRUE,57
"5315","LINC02473","ENSG00000261121",TRUE,FALSE,NA
"5316","SOD3","ENSG00000109610",FALSE,FALSE,NA
"5317","CCDC149","ENSG00000181982",TRUE,FALSE,NA
"5318","LGI2","ENSG00000153012",FALSE,FALSE,NA
"5319","SEPSECS","ENSG00000109618",TRUE,FALSE,NA
"5320","AC104662.2","ENSG00000281028",TRUE,FALSE,NA
"5321","PI4K2B","ENSG00000038210",FALSE,FALSE,NA
"5322","ZCCHC4","ENSG00000168228",TRUE,FALSE,NA
"5323","ANAPC4","ENSG00000053900",TRUE,FALSE,NA
"5324","AC092436.2","ENSG00000248545",FALSE,FALSE,NA
"5325","SEL1L3","ENSG00000091490",TRUE,FALSE,NA
"5326","AC092436.4","ENSG00000250541",FALSE,FALSE,NA
"5327","SMIM20","ENSG00000250317",TRUE,FALSE,NA
"5328","RBPJ","ENSG00000168214",TRUE,TRUE,424.5
"5329","CCKAR","ENSG00000163394",FALSE,FALSE,NA
"5330","TBC1D19","ENSG00000109680",TRUE,FALSE,NA
"5331","STIM2","ENSG00000109689",TRUE,TRUE,191
"5332","LINC02261","ENSG00000249699",FALSE,FALSE,NA
"5333","AC097480.1","ENSG00000250064",FALSE,FALSE,NA
"5334","LINC02364","ENSG00000250190",FALSE,FALSE,NA
"5335","AC109349.1","ENSG00000248176",FALSE,FALSE,NA
"5336","PCDH7","ENSG00000169851",TRUE,FALSE,NA
"5337","AC097716.1","ENSG00000249678",FALSE,FALSE,NA
"5338","LINC02497","ENSG00000251182",FALSE,FALSE,NA
"5339","LINC02506","ENSG00000251129",FALSE,FALSE,NA
"5340","AC016687.3","ENSG00000250954",FALSE,FALSE,NA
"5341","AC016687.2","ENSG00000250723",FALSE,FALSE,NA
"5342","LINC02484","ENSG00000248685",FALSE,FALSE,NA
"5343","ARAP2","ENSG00000047365",TRUE,TRUE,196
"5344","AC104078.1","ENSG00000247193",FALSE,FALSE,NA
"5345","DTHD1","ENSG00000197057",FALSE,FALSE,NA
"5346","AC104078.2","ENSG00000251438",FALSE,FALSE,NA
"5347","LINC02505","ENSG00000248215",FALSE,FALSE,NA
"5348","AL136537.1","ENSG00000247810",FALSE,FALSE,NA
"5349","NWD2","ENSG00000174145",TRUE,FALSE,NA
"5350","C4orf19","ENSG00000154274",TRUE,FALSE,NA
"5351","RELL1","ENSG00000181826",TRUE,FALSE,NA
"5352","PGM2","ENSG00000169299",FALSE,FALSE,NA
"5353","TBC1D1","ENSG00000065882",TRUE,FALSE,NA
"5354","LINC01258","ENSG00000249534",FALSE,FALSE,NA
"5355","AC021860.1","ENSG00000271958",FALSE,FALSE,NA
"5356","KLF3","ENSG00000109787",TRUE,FALSE,NA
"5357","TLR10","ENSG00000174123",FALSE,FALSE,NA
"5358","TLR1","ENSG00000174125",TRUE,FALSE,NA
"5359","FAM114A1","ENSG00000197712",TRUE,FALSE,NA
"5360","TMEM156","ENSG00000121895",TRUE,FALSE,NA
"5361","KLHL5","ENSG00000109790",TRUE,FALSE,NA
"5362","AC079921.1","ENSG00000249207",FALSE,FALSE,NA
"5363","AC079921.2","ENSG00000249685",FALSE,FALSE,NA
"5364","WDR19","ENSG00000157796",TRUE,FALSE,NA
"5365","RFC1","ENSG00000035928",TRUE,FALSE,NA
"5366","KLB","ENSG00000134962",FALSE,FALSE,NA
"5367","RPL9","ENSG00000163682",FALSE,FALSE,NA
"5368","LIAS","ENSG00000121897",TRUE,FALSE,NA
"5369","UGDH","ENSG00000109814",TRUE,FALSE,NA
"5370","UGDH-AS1","ENSG00000249348",TRUE,FALSE,NA
"5371","SMIM14","ENSG00000163683",TRUE,FALSE,NA
"5372","AC108471.2","ENSG00000255458",FALSE,FALSE,NA
"5373","UBE2K","ENSG00000078140",TRUE,TRUE,386
"5374","PDS5A","ENSG00000121892",TRUE,TRUE,473
"5375","N4BP2","ENSG00000078177",TRUE,FALSE,NA
"5376","RHOH","ENSG00000168421",FALSE,FALSE,NA
"5377","LINC02265","ENSG00000249241",FALSE,FALSE,NA
"5378","CHRNA9","ENSG00000174343",FALSE,FALSE,NA
"5379","RBM47","ENSG00000163694",TRUE,FALSE,NA
"5380","NSUN7","ENSG00000179299",FALSE,FALSE,NA
"5381","APBB2","ENSG00000163697",TRUE,FALSE,NA
"5382","AC131953.1","ENSG00000250906",FALSE,FALSE,NA
"5383","UCHL1-AS1","ENSG00000251173",FALSE,FALSE,NA
"5384","UCHL1","ENSG00000154277",TRUE,FALSE,NA
"5385","LIMCH1","ENSG00000064042",TRUE,FALSE,NA
"5386","AC105389.3","ENSG00000250467",FALSE,FALSE,NA
"5387","TMEM33","ENSG00000109133",TRUE,FALSE,NA
"5388","DCAF4L1","ENSG00000182308",FALSE,FALSE,NA
"5389","AC106052.1","ENSG00000272862",FALSE,FALSE,NA
"5390","SLC30A9","ENSG00000014824",TRUE,FALSE,NA
"5391","BEND4","ENSG00000188848",FALSE,FALSE,NA
"5392","AC111006.1","ENSG00000285454",TRUE,FALSE,NA
"5393","AC024022.1","ENSG00000250781",FALSE,FALSE,NA
"5394","ATP8A1","ENSG00000124406",TRUE,FALSE,NA
"5395","GRXCR1","ENSG00000215203",FALSE,FALSE,NA
"5396","AC111198.1","ENSG00000248939",FALSE,FALSE,NA
"5397","KCTD8","ENSG00000183783",TRUE,FALSE,NA
"5398","YIPF7","ENSG00000177752",TRUE,FALSE,NA
"5399","GUF1","ENSG00000151806",TRUE,FALSE,NA
"5400","GNPDA2","ENSG00000163281",TRUE,FALSE,NA
"5401","AC096586.1","ENSG00000272936",FALSE,FALSE,NA
"5402","GABRG1","ENSG00000163285",TRUE,FALSE,NA
"5403","GABRA2","ENSG00000151834",TRUE,FALSE,NA
"5404","AC095060.1","ENSG00000249330",FALSE,FALSE,NA
"5405","COX7B2","ENSG00000170516",FALSE,FALSE,NA
"5406","GABRA4","ENSG00000109158",TRUE,FALSE,NA
"5407","GABRB1","ENSG00000163288",TRUE,FALSE,NA
"5408","COMMD8","ENSG00000169019",FALSE,FALSE,NA
"5409","ATP10D","ENSG00000145246",TRUE,FALSE,NA
"5410","CORIN","ENSG00000145244",FALSE,FALSE,NA
"5411","AC107068.2","ENSG00000282917",FALSE,FALSE,NA
"5412","AC107068.1","ENSG00000259959",FALSE,FALSE,NA
"5413","NFXL1","ENSG00000170448",TRUE,FALSE,NA
"5414","NIPAL1","ENSG00000163293",FALSE,FALSE,NA
"5415","CNGA1","ENSG00000198515",FALSE,FALSE,NA
"5416","TXK","ENSG00000074966",FALSE,FALSE,NA
"5417","TEC","ENSG00000135605",FALSE,FALSE,NA
"5418","SLAIN2","ENSG00000109171",TRUE,FALSE,NA
"5419","SLC10A4","ENSG00000145248",FALSE,FALSE,NA
"5420","FRYL","ENSG00000075539",TRUE,TRUE,136.5
"5421","OCIAD1","ENSG00000109180",TRUE,FALSE,NA
"5422","OCIAD1-AS1","ENSG00000248256",FALSE,FALSE,NA
"5423","OCIAD2","ENSG00000145247",FALSE,FALSE,NA
"5424","CWH43","ENSG00000109182",FALSE,FALSE,NA
"5425","DCUN1D4","ENSG00000109184",TRUE,FALSE,NA
"5426","AC027271.1","ENSG00000272576",FALSE,FALSE,NA
"5427","LRRC66","ENSG00000188993",FALSE,FALSE,NA
"5428","SGCB","ENSG00000163069",TRUE,FALSE,NA
"5429","SPATA18","ENSG00000163071",FALSE,FALSE,NA
"5430","USP46","ENSG00000109189",TRUE,FALSE,NA
"5431","USP46-AS1","ENSG00000248866",FALSE,FALSE,NA
"5432","ERVMER34-1","ENSG00000226887",FALSE,FALSE,NA
"5433","LINC01618","ENSG00000250302",FALSE,FALSE,NA
"5434","RASL11B","ENSG00000128045",FALSE,FALSE,NA
"5435","SCFD2","ENSG00000184178",TRUE,FALSE,NA
"5436","AC023154.1","ENSG00000248115",FALSE,FALSE,NA
"5437","FIP1L1","ENSG00000145216",FALSE,FALSE,NA
"5438","AC058822.1","ENSG00000282278",TRUE,FALSE,NA
"5439","LNX1","ENSG00000072201",TRUE,FALSE,NA
"5440","AC110792.3","ENSG00000272650",FALSE,FALSE,NA
"5441","CHIC2","ENSG00000109220",TRUE,FALSE,NA
"5442","PDGFRA","ENSG00000134853",TRUE,FALSE,NA
"5443","LINC02283","ENSG00000248184",TRUE,FALSE,NA
"5444","KIT","ENSG00000157404",TRUE,FALSE,NA
"5445","AC111194.2","ENSG00000250646",FALSE,FALSE,NA
"5446","KDR","ENSG00000128052",FALSE,FALSE,NA
"5447","SRD5A3","ENSG00000128039",TRUE,FALSE,NA
"5448","AC069200.1","ENSG00000273257",FALSE,FALSE,NA
"5449","TMEM165","ENSG00000134851",TRUE,TRUE,765
"5450","CLOCK","ENSG00000134852",TRUE,TRUE,103
"5451","AC024243.1","ENSG00000272969",FALSE,FALSE,NA
"5452","PDCL2","ENSG00000163440",FALSE,FALSE,NA
"5453","NMU","ENSG00000109255",FALSE,FALSE,NA
"5454","EXOC1L","ENSG00000250821",FALSE,FALSE,NA
"5455","EXOC1","ENSG00000090989",TRUE,TRUE,756
"5456","CEP135","ENSG00000174799",TRUE,FALSE,NA
"5457","KIAA1211","ENSG00000109265",TRUE,FALSE,NA
"5458","AASDH","ENSG00000157426",TRUE,FALSE,NA
"5459","AC068620.1","ENSG00000269921",FALSE,FALSE,NA
"5460","PPAT","ENSG00000128059",TRUE,FALSE,NA
"5461","AC068620.2","ENSG00000270147",FALSE,FALSE,NA
"5462","PAICS","ENSG00000128050",TRUE,FALSE,NA
"5463","SRP72","ENSG00000174780",TRUE,FALSE,NA
"5464","ARL9","ENSG00000196503",FALSE,FALSE,NA
"5465","THEGL","ENSG00000249693",FALSE,FALSE,NA
"5466","HOPX","ENSG00000171476",TRUE,FALSE,NA
"5467","REST","ENSG00000084093",TRUE,FALSE,NA
"5468","NOA1","ENSG00000084092",TRUE,FALSE,NA
"5469","POLR2B","ENSG00000047315",TRUE,FALSE,NA
"5470","IGFBP7","ENSG00000163453",TRUE,FALSE,NA
"5471","IGFBP7-AS1","ENSG00000245067",FALSE,FALSE,NA
"5472","AC093725.2","ENSG00000250333",FALSE,FALSE,NA
"5473","AC017091.1","ENSG00000251339",FALSE,FALSE,NA
"5474","AC096588.1","ENSG00000249392",FALSE,FALSE,NA
"5475","LINC02271","ENSG00000240152",FALSE,FALSE,NA
"5476","ADGRL3","ENSG00000150471",TRUE,FALSE,NA
"5477","AC020741.1","ENSG00000205682",FALSE,FALSE,NA
"5478","ADGRL3-AS1","ENSG00000248692",FALSE,FALSE,NA
"5479","TECRL","ENSG00000205678",FALSE,FALSE,NA
"5480","LINC02232","ENSG00000250125",TRUE,FALSE,NA
"5481","EPHA5","ENSG00000145242",TRUE,FALSE,NA
"5482","EPHA5-AS1","ENSG00000250846",TRUE,FALSE,NA
"5483","AC104137.1","ENSG00000248479",FALSE,FALSE,NA
"5484","AC116049.2","ENSG00000249413",FALSE,FALSE,NA
"5485","AC104806.2","ENSG00000250075",TRUE,FALSE,NA
"5486","CENPC","ENSG00000145241",TRUE,FALSE,NA
"5487","STAP1","ENSG00000035720",FALSE,FALSE,NA
"5488","UBA6","ENSG00000033178",TRUE,FALSE,NA
"5489","UBA6-AS1","ENSG00000248049",TRUE,FALSE,NA
"5490","GNRHR","ENSG00000109163",FALSE,FALSE,NA
"5491","TMPRSS11D","ENSG00000153802",FALSE,FALSE,NA
"5492","TMPRSS11A","ENSG00000187054",FALSE,FALSE,NA
"5493","TMPRSS11F","ENSG00000198092",FALSE,FALSE,NA
"5494","YTHDC1","ENSG00000083896",TRUE,TRUE,587
"5495","TMPRSS11E","ENSG00000087128",FALSE,FALSE,NA
"5496","UGT2B17","ENSG00000197888",FALSE,FALSE,NA
"5497","UGT2B7","ENSG00000171234",FALSE,FALSE,NA
"5498","SULT1B1","ENSG00000173597",FALSE,FALSE,NA
"5499","PRR27","ENSG00000187533",FALSE,FALSE,NA
"5500","SMR3B","ENSG00000171201",FALSE,FALSE,NA
"5501","MUC7","ENSG00000171195",FALSE,FALSE,NA
"5502","AMBN","ENSG00000178522",FALSE,FALSE,NA
"5503","ENAM","ENSG00000132464",FALSE,FALSE,NA
"5504","JCHAIN","ENSG00000132465",FALSE,FALSE,NA
"5505","UTP3","ENSG00000132467",TRUE,FALSE,NA
"5506","AC009570.1","ENSG00000272986",FALSE,FALSE,NA
"5507","RUFY3","ENSG00000018189",TRUE,FALSE,NA
"5508","GRSF1","ENSG00000132463",TRUE,FALSE,NA
"5509","MOB1B","ENSG00000173542",TRUE,FALSE,NA
"5510","DCK","ENSG00000156136",FALSE,FALSE,NA
"5511","SLC4A4","ENSG00000080493",TRUE,FALSE,NA
"5512","GC","ENSG00000145321",FALSE,FALSE,NA
"5513","NPFFR2","ENSG00000056291",FALSE,FALSE,NA
"5514","ADAMTS3","ENSG00000156140",TRUE,FALSE,NA
"5515","AC095056.1","ENSG00000250877",FALSE,FALSE,NA
"5516","COX18","ENSG00000163626",TRUE,FALSE,NA
"5517","ANKRD17","ENSG00000132466",TRUE,TRUE,387
"5518","AC053527.1","ENSG00000250220",TRUE,FALSE,NA
"5519","ALB","ENSG00000163631",FALSE,FALSE,NA
"5520","AFP","ENSG00000081051",FALSE,FALSE,NA
"5521","RASSF6","ENSG00000169435",FALSE,FALSE,NA
"5522","CXCL2","ENSG00000081041",FALSE,FALSE,NA
"5523","MTHFD2L","ENSG00000163738",TRUE,FALSE,NA
"5524","AC093677.2","ENSG00000269559",FALSE,FALSE,NA
"5525","EPGN","ENSG00000182585",FALSE,FALSE,NA
"5526","EREG","ENSG00000124882",FALSE,FALSE,NA
"5527","AREG","ENSG00000109321",FALSE,FALSE,NA
"5528","BTC","ENSG00000174808",FALSE,FALSE,NA
"5529","PARM1","ENSG00000169116",TRUE,FALSE,NA
"5530","AC110760.1","ENSG00000248165",FALSE,FALSE,NA
"5531","AC025244.1","ENSG00000251185",FALSE,FALSE,NA
"5532","AC096759.1","ENSG00000248646",FALSE,FALSE,NA
"5533","AC096759.2","ENSG00000250735",FALSE,FALSE,NA
"5534","RCHY1","ENSG00000163743",TRUE,FALSE,NA
"5535","THAP6","ENSG00000174796",TRUE,FALSE,NA
"5536","ODAPH","ENSG00000174792",FALSE,FALSE,NA
"5537","CDKL2","ENSG00000138769",TRUE,FALSE,NA
"5538","G3BP2","ENSG00000138757",TRUE,FALSE,NA
"5539","USO1","ENSG00000138768",TRUE,FALSE,NA
"5540","PPEF2","ENSG00000156194",FALSE,FALSE,NA
"5541","NAAA","ENSG00000138744",TRUE,FALSE,NA
"5542","SDAD1","ENSG00000198301",TRUE,FALSE,NA
"5543","AC112719.2","ENSG00000245928",FALSE,FALSE,NA
"5544","ART3","ENSG00000156219",TRUE,FALSE,NA
"5545","NUP54","ENSG00000138750",TRUE,FALSE,NA
"5546","SCARB2","ENSG00000138760",TRUE,FALSE,NA
"5547","FAM47E","ENSG00000189157",FALSE,FALSE,NA
"5548","FAM47E-STBD1","ENSG00000272414",FALSE,FALSE,NA
"5549","CCDC158","ENSG00000163749",FALSE,FALSE,NA
"5550","SHROOM3","ENSG00000138771",TRUE,FALSE,NA
"5551","AC107072.1","ENSG00000224218",FALSE,FALSE,NA
"5552","SEPT11","ENSG00000138758",TRUE,FALSE,NA
"5553","CCNI","ENSG00000118816",TRUE,FALSE,NA
"5554","CCNG2","ENSG00000138764",TRUE,FALSE,NA
"5555","AC092674.1","ENSG00000249036",FALSE,FALSE,NA
"5556","CXCL13","ENSG00000156234",FALSE,FALSE,NA
"5557","CNOT6L","ENSG00000138767",TRUE,FALSE,NA
"5558","MRPL1","ENSG00000169288",TRUE,FALSE,NA
"5559","FRAS1","ENSG00000138759",TRUE,FALSE,NA
"5560","ANXA3","ENSG00000138772",FALSE,FALSE,NA
"5561","LINC01094","ENSG00000251442",TRUE,FALSE,NA
"5562","AC098818.2","ENSG00000260278",FALSE,FALSE,NA
"5563","BMP2K","ENSG00000138756",TRUE,FALSE,NA
"5564","PAQR3","ENSG00000163291",TRUE,FALSE,NA
"5565","LINC01088","ENSG00000249307",TRUE,FALSE,NA
"5566","NAA11","ENSG00000156269",FALSE,FALSE,NA
"5567","LINC00989","ENSG00000250334",FALSE,FALSE,NA
"5568","ANTXR2","ENSG00000163297",TRUE,FALSE,NA
"5569","AC021127.1","ENSG00000248719",FALSE,FALSE,NA
"5570","PRDM8","ENSG00000152784",TRUE,FALSE,NA
"5571","FGF5","ENSG00000138675",FALSE,FALSE,NA
"5572","CFAP299","ENSG00000197826",TRUE,FALSE,NA
"5573","BMP3","ENSG00000152785",FALSE,FALSE,NA
"5574","PRKG2","ENSG00000138669",TRUE,FALSE,NA
"5575","AC139722.1","ENSG00000251059",FALSE,FALSE,NA
"5576","RASGEF1B","ENSG00000138670",TRUE,TRUE,204.5
"5577","AC124016.2","ENSG00000273156",FALSE,FALSE,NA
"5578","HNRNPD","ENSG00000138668",TRUE,FALSE,NA
"5579","AC124016.1","ENSG00000272677",FALSE,FALSE,NA
"5580","HNRNPDL","ENSG00000152795",TRUE,TRUE,806
"5581","ENOPH1","ENSG00000145293",TRUE,FALSE,NA
"5582","TMEM150C","ENSG00000249242",TRUE,FALSE,NA
"5583","LINC00575","ENSG00000231782",FALSE,FALSE,NA
"5584","SCD5","ENSG00000145284",TRUE,FALSE,NA
"5585","SEC31A","ENSG00000138674",TRUE,TRUE,553.5
"5586","THAP9","ENSG00000168152",TRUE,FALSE,NA
"5587","LIN54","ENSG00000189308",TRUE,FALSE,NA
"5588","COPS4","ENSG00000138663",TRUE,FALSE,NA
"5589","PLAC8","ENSG00000145287",FALSE,FALSE,NA
"5590","AC114781.2","ENSG00000250057",FALSE,FALSE,NA
"5591","COQ2","ENSG00000173085",FALSE,FALSE,NA
"5592","HPSE","ENSG00000173083",FALSE,FALSE,NA
"5593","HELQ","ENSG00000163312",TRUE,FALSE,NA
"5594","MRPS18C","ENSG00000163319",TRUE,FALSE,NA
"5595","ABRAXAS1","ENSG00000163322",TRUE,FALSE,NA
"5596","GPAT3","ENSG00000138678",FALSE,FALSE,NA
"5597","AC021192.1","ENSG00000249171",FALSE,FALSE,NA
"5598","CDS1","ENSG00000163624",TRUE,FALSE,NA
"5599","WDFY3","ENSG00000163625",TRUE,FALSE,NA
"5600","WDFY3-AS1","ENSG00000251260",FALSE,FALSE,NA
"5601","ARHGAP24","ENSG00000138639",TRUE,FALSE,NA
"5602","MAPK10","ENSG00000109339",TRUE,FALSE,NA
"5603","AC104827.1","ENSG00000250062",TRUE,FALSE,NA
"5604","PTPN13","ENSG00000163629",TRUE,FALSE,NA
"5605","SLC10A6","ENSG00000145283",FALSE,FALSE,NA
"5606","C4orf36","ENSG00000163633",FALSE,FALSE,NA
"5607","AC093827.5","ENSG00000285458",TRUE,FALSE,NA
"5608","AFF1","ENSG00000172493",TRUE,TRUE,134.5
"5609","KLHL8","ENSG00000145332",TRUE,FALSE,NA
"5610","HSD17B13","ENSG00000170509",FALSE,FALSE,NA
"5611","HSD17B11","ENSG00000198189",TRUE,FALSE,NA
"5612","NUDT9","ENSG00000170502",TRUE,FALSE,NA
"5613","SPARCL1","ENSG00000152583",TRUE,FALSE,NA
"5614","AC093895.1","ENSG00000249001",FALSE,FALSE,NA
"5615","MEPE","ENSG00000152595",FALSE,FALSE,NA
"5616","SPP1","ENSG00000118785",TRUE,FALSE,NA
"5617","PKD2","ENSG00000118762",TRUE,FALSE,NA
"5618","ABCG2","ENSG00000118777",FALSE,FALSE,NA
"5619","PPM1K","ENSG00000163644",TRUE,FALSE,NA
"5620","AC107067.1","ENSG00000246375",FALSE,FALSE,NA
"5621","HERC6","ENSG00000138642",TRUE,FALSE,NA
"5622","HERC5","ENSG00000138646",TRUE,FALSE,NA
"5623","PYURF","ENSG00000145337",TRUE,FALSE,NA
"5624","AC098582.1","ENSG00000285385",TRUE,FALSE,NA
"5625","HERC3","ENSG00000138641",TRUE,FALSE,NA
"5626","NAP1L5","ENSG00000177432",TRUE,FALSE,NA
"5627","FAM13A-AS1","ENSG00000248019",TRUE,FALSE,NA
"5628","FAM13A","ENSG00000138640",TRUE,FALSE,NA
"5629","TIGD2","ENSG00000180346",FALSE,FALSE,NA
"5630","AC104785.1","ENSG00000270720",FALSE,FALSE,NA
"5631","GPRIN3","ENSG00000185477",TRUE,FALSE,NA
"5632","AC097478.1","ENSG00000251095",FALSE,FALSE,NA
"5633","SNCA","ENSG00000145335",TRUE,FALSE,NA
"5634","MMRN1","ENSG00000138722",FALSE,FALSE,NA
"5635","CCSER1","ENSG00000184305",TRUE,FALSE,NA
"5636","AC004054.1","ENSG00000248984",FALSE,FALSE,NA
"5637","AC074124.1","ENSG00000249049",FALSE,FALSE,NA
"5638","GRID2","ENSG00000152208",TRUE,FALSE,NA
"5639","AC096746.1","ENSG00000246541",FALSE,FALSE,NA
"5640","SMARCAD1","ENSG00000163104",TRUE,FALSE,NA
"5641","HPGDS","ENSG00000163106",TRUE,FALSE,NA
"5642","PDLIM5","ENSG00000163110",TRUE,FALSE,NA
"5643","BMPR1B","ENSG00000138696",TRUE,FALSE,NA
"5644","UNC5C","ENSG00000182168",TRUE,FALSE,NA
"5645","AC106881.1","ENSG00000271474",FALSE,FALSE,NA
"5646","LINC02267","ENSG00000248510",FALSE,FALSE,NA
"5647","STPG2","ENSG00000163116",TRUE,FALSE,NA
"5648","STPG2-AS1","ENSG00000251620",FALSE,FALSE,NA
"5649","AC019077.1","ENSG00000214559",FALSE,FALSE,NA
"5650","RAP1GDS1","ENSG00000138698",TRUE,FALSE,NA
"5651","TSPAN5","ENSG00000168785",TRUE,FALSE,NA
"5652","AC108159.1","ENSG00000251523",FALSE,FALSE,NA
"5653","AC114811.2","ENSG00000260641",FALSE,FALSE,NA
"5654","EIF4E","ENSG00000151247",TRUE,FALSE,NA
"5655","AC019131.1","ENSG00000263923",FALSE,FALSE,NA
"5656","METAP1","ENSG00000164024",TRUE,FALSE,NA
"5657","AC019131.2","ENSG00000272777",FALSE,FALSE,NA
"5658","ADH5","ENSG00000197894",TRUE,FALSE,NA
"5659","AP002026.1","ENSG00000246090",TRUE,FALSE,NA
"5660","ADH4","ENSG00000198099",FALSE,FALSE,NA
"5661","TRMT10A","ENSG00000145331",TRUE,FALSE,NA
"5662","MTTP","ENSG00000138823",FALSE,FALSE,NA
"5663","AC083902.1","ENSG00000248676",FALSE,FALSE,NA
"5664","C4orf54","ENSG00000248713",FALSE,FALSE,NA
"5665","DAPP1","ENSG00000070190",FALSE,FALSE,NA
"5666","LAMTOR3","ENSG00000109270",TRUE,FALSE,NA
"5667","DNAJB14","ENSG00000164031",TRUE,FALSE,NA
"5668","H2AFZ","ENSG00000164032",TRUE,FALSE,NA
"5669","AC097460.1","ENSG00000245322",TRUE,FALSE,NA
"5670","DDIT4L","ENSG00000145358",FALSE,FALSE,NA
"5671","AP001961.1","ENSG00000249710",FALSE,FALSE,NA
"5672","EMCN","ENSG00000164035",FALSE,FALSE,NA
"5673","PPP3CA","ENSG00000138814",TRUE,TRUE,270
"5674","AP001816.1","ENSG00000254531",FALSE,FALSE,NA
"5675","BANK1","ENSG00000153064",TRUE,FALSE,NA
"5676","AP002075.1","ENSG00000251309",TRUE,FALSE,NA
"5677","SLC39A8","ENSG00000138821",FALSE,FALSE,NA
"5678","AC098487.1","ENSG00000248161",FALSE,FALSE,NA
"5679","AF213884.3","ENSG00000260651",FALSE,FALSE,NA
"5680","NFKB1","ENSG00000109320",TRUE,TRUE,295
"5681","MANBA","ENSG00000109323",TRUE,FALSE,NA
"5682","UBE2D3","ENSG00000109332",TRUE,TRUE,716
"5683","AC018797.2","ENSG00000246560",TRUE,FALSE,NA
"5684","CISD2","ENSG00000145354",TRUE,FALSE,NA
"5685","SLC9B1","ENSG00000164037",TRUE,FALSE,NA
"5686","SLC9B2","ENSG00000164038",TRUE,FALSE,NA
"5687","BDH2","ENSG00000164039",FALSE,FALSE,NA
"5688","CENPE","ENSG00000138778",FALSE,FALSE,NA
"5689","LINC02428","ENSG00000248740",FALSE,FALSE,NA
"5690","AC105460.2","ENSG00000251577",FALSE,FALSE,NA
"5691","TACR3","ENSG00000169836",TRUE,FALSE,NA
"5692","LINC02503","ENSG00000249614",FALSE,FALSE,NA
"5693","AC004052.1","ENSG00000251170",FALSE,FALSE,NA
"5694","CXXC4","ENSG00000168772",TRUE,FALSE,NA
"5695","CXXC4-AS1","ENSG00000245384",TRUE,FALSE,NA
"5696","AC004053.1","ENSG00000248242",FALSE,FALSE,NA
"5697","AC096577.1","ENSG00000248373",FALSE,FALSE,NA
"5698","AC004069.1","ENSG00000251259",FALSE,FALSE,NA
"5699","TET2","ENSG00000168769",TRUE,FALSE,NA
"5700","TET2-AS1","ENSG00000251586",FALSE,FALSE,NA
"5701","PPA2","ENSG00000138777",TRUE,TRUE,545
"5702","ARHGEF38","ENSG00000236699",FALSE,FALSE,NA
"5703","INTS12","ENSG00000138785",TRUE,FALSE,NA
"5704","GSTCD","ENSG00000138780",TRUE,FALSE,NA
"5705","NPNT","ENSG00000168743",TRUE,FALSE,NA
"5706","AC109361.2","ENSG00000250740",FALSE,FALSE,NA
"5707","AC109361.1","ENSG00000249635",FALSE,FALSE,NA
"5708","TBCK","ENSG00000145348",TRUE,TRUE,130
"5709","AIMP1","ENSG00000164022",TRUE,FALSE,NA
"5710","DKK2","ENSG00000155011",TRUE,FALSE,NA
"5711","AC104663.1","ENSG00000251081",FALSE,FALSE,NA
"5712","PAPSS1","ENSG00000138801",TRUE,FALSE,NA
"5713","SGMS2","ENSG00000164023",FALSE,FALSE,NA
"5714","AC096564.1","ENSG00000245293",TRUE,FALSE,NA
"5715","CYP2U1","ENSG00000155016",TRUE,FALSE,NA
"5716","HADH","ENSG00000138796",TRUE,FALSE,NA
"5717","LEF1","ENSG00000138795",FALSE,FALSE,NA
"5718","RPL34-AS1","ENSG00000234492",TRUE,FALSE,NA
"5719","RPL34","ENSG00000109475",TRUE,FALSE,NA
"5720","OSTC","ENSG00000198856",TRUE,FALSE,NA
"5721","ETNPPL","ENSG00000164089",TRUE,FALSE,NA
"5722","COL25A1","ENSG00000188517",TRUE,FALSE,NA
"5723","ZCCHC23","ENSG00000246774",FALSE,FALSE,NA
"5724","SEC24B-AS1","ENSG00000247950",TRUE,FALSE,NA
"5725","SEC24B","ENSG00000138802",TRUE,TRUE,779
"5726","MCUB","ENSG00000005059",TRUE,FALSE,NA
"5727","CASP6","ENSG00000138794",FALSE,FALSE,NA
